term	variable	value
r_spatial_id[Aore,Intercept]	min	-1.926
r_spatial_id[Aotearoa,Intercept]	min	-2.47464
r_spatial_id[Avaiki.Nui.(south),Intercept]	min	-2.36298
r_spatial_id[Chuuk,Intercept]	min	-1.87131
r_spatial_id[Duff.+.Reef.Islands,Intercept]	min	-1.98
r_spatial_id[East.Futuna,Intercept]	min	-2.06595
r_spatial_id[Efate,Intercept]	min	-1.53804
r_spatial_id[Erromango,Intercept]	min	-1.5389
r_spatial_id[Hawaii,Intercept]	min	-2.13358
r_spatial_id[Hiu,Intercept]	min	-1.69849
r_spatial_id[Kadavu,Intercept]	min	-2.41083
r_spatial_id[Kanaky.(New.Caledonia.main.island),Intercept]	min	-2.04185
r_spatial_id[Kapingamarangi,Intercept]	min	-1.89853
r_spatial_id[Kosrae,Intercept]	min	-1.68362
r_spatial_id[Laguas.yan.gåni,Intercept]	min	-2.14813
r_spatial_id[Lau,Intercept]	min	-2.17957
r_spatial_id[Lifou,Intercept]	min	-2.12841
r_spatial_id[Loh-Toga,Intercept]	min	-2.46713
r_spatial_id[Luangiua,Intercept]	min	-1.9089
r_spatial_id[Maewo,Intercept]	min	-1.45309
r_spatial_id[Malakula,Intercept]	min	-0.876323
r_spatial_id[Mangareva,Intercept]	min	-1.94502
r_spatial_id[Māngarongaro,Intercept]	min	-1.72006
r_spatial_id[Mo-ava-mo-iki,Intercept]	min	-2.02199
r_spatial_id[Mota,Intercept]	min	-2.01734
r_spatial_id[Mota.Lava,Intercept]	min	-2.04011
r_spatial_id[Nengone,Intercept]	min	-1.90326
r_spatial_id[Niue,Intercept]	min	-1.83867
r_spatial_id[Nukuoro,Intercept]	min	-1.8451
r_spatial_id[Paama,Intercept]	min	-2.47051
r_spatial_id[Palau,Intercept]	min	-2.01988
r_spatial_id[Pentecost,Intercept]	min	-1.33119
r_spatial_id[Pohnpei,Intercept]	min	-1.8652
r_spatial_id[Pukapuka,Intercept]	min	-1.93253
r_spatial_id[Raivavae,Intercept]	min	-1.89223
r_spatial_id[Rakahanga-Manihiki,Intercept]	min	-1.69747
r_spatial_id[Rapa.Nui,Intercept]	min	-1.62039
r_spatial_id[Ratak.+.Rālik,Intercept]	min	-1.93307
r_spatial_id[Rēkohou,Intercept]	min	-2.42445
r_spatial_id[Rimatara,Intercept]	min	-1.90538
r_spatial_id[Rotuma,Intercept]	min	-2.01939
r_spatial_id[Rurutu,Intercept]	min	-1.76379
r_spatial_id[Sāmoa,Intercept]	min	-2.25066
r_spatial_id[Santo,Intercept]	min	-0.773708
r_spatial_id[Tahiti,Intercept]	min	-2.26102
r_spatial_id[Tanna,Intercept]	min	-1.23285
r_spatial_id[Te.Henua.‘Enana,Intercept]	min	-2.13494
r_spatial_id[Tikopia,Intercept]	min	-1.87599
r_spatial_id[Tokelau,Intercept]	min	-2.38808
r_spatial_id[Tonga,Intercept]	min	-1.87523
r_spatial_id[Tuamotu,Intercept]	min	-2.00935
r_spatial_id[Tungaru.+.Tuvalu,Intercept]	min	-1.82203
r_spatial_id[Tupuai,Intercept]	min	-1.70811
r_spatial_id[Ulithi.(greater),Intercept]	min	-2.35362
r_spatial_id[Ureparapara,Intercept]	min	-1.54015
r_spatial_id[Uvea.(Wallis),Intercept]	min	-1.83435
r_spatial_id[Vanua.Lava,Intercept]	min	-2.14364
r_spatial_id[Viti.Levu.+.Yasawa,Intercept]	min	-1.2913
r_spatial_id[Woleai,Intercept]	min	-1.88775
r_spatial_id[Yap,Intercept]	min	-2.63263
lprior	min	21.5653
lp__	min	-370.373
Intercept	max	3.32052
environ_PC1	max	0.940994
Shoreline	max	2.35788
environ_PC2	max	1.42465
environ_PC3	max	0.816461
environ_PC1:Shoreline	max	0.980104
Shoreline:environ_PC2	max	0.816923
Shoreline:environ_PC3	max	0.974994
moEA033	max	2.65183
moSettlement_date_grouping_finer	max	0.390002
moEA033:Shoreline	max	1.7662
moSettlement_date_grouping_finer:Shoreline	max	0.420986
sd_phylo_id__Intercept	max	1.97957
sd_spatial_id__Intercept	max	0.962425
simo_moEA0331[1]	max	0.99564
simo_moEA0331[2]	max	0.977587
simo_moEA0331[3]	max	0.995006
simo_moSettlement_date_grouping_finer1[1]	max	0.746274
simo_moSettlement_date_grouping_finer1[2]	max	0.70885
simo_moSettlement_date_grouping_finer1[3]	max	0.686813
simo_moSettlement_date_grouping_finer1[4]	max	0.655195
simo_moSettlement_date_grouping_finer1[5]	max	0.718243
simo_moSettlement_date_grouping_finer1[6]	max	0.761117
simo_moSettlement_date_grouping_finer1[7]	max	0.700791
simo_moSettlement_date_grouping_finer1[8]	max	0.694548
simo_moSettlement_date_grouping_finer1[9]	max	0.713701
simo_moSettlement_date_grouping_finer1[10]	max	0.692328
simo_moEA033:Shoreline1[1]	max	0.991656
simo_moEA033:Shoreline1[2]	max	0.984193
simo_moEA033:Shoreline1[3]	max	0.994695
simo_moSettlement_date_grouping_finer:Shoreline1[1]	max	0.685908
simo_moSettlement_date_grouping_finer:Shoreline1[2]	max	0.714548
simo_moSettlement_date_grouping_finer:Shoreline1[3]	max	0.664902
simo_moSettlement_date_grouping_finer:Shoreline1[4]	max	0.709599
simo_moSettlement_date_grouping_finer:Shoreline1[5]	max	0.682131
simo_moSettlement_date_grouping_finer:Shoreline1[6]	max	0.703638
simo_moSettlement_date_grouping_finer:Shoreline1[7]	max	0.668842
simo_moSettlement_date_grouping_finer:Shoreline1[8]	max	0.7521
simo_moSettlement_date_grouping_finer:Shoreline1[9]	max	0.711831
simo_moSettlement_date_grouping_finer:Shoreline1[10]	max	0.73705
r_phylo_id[Ambae,Intercept]	max	3.14171
r_phylo_id[Ambrym,Intercept]	max	3.4147
r_phylo_id[Aneityum,Intercept]	max	2.70091
r_phylo_id[Anuta,Intercept]	max	2.98848
r_phylo_id[Aore,Intercept]	max	3.25658
r_phylo_id[Aotearoa,Intercept]	max	3.08823
r_phylo_id[Avaiki.Nui.(south),Intercept]	max	2.7687
r_phylo_id[Chuuk,Intercept]	max	1.86501
r_phylo_id[Duff.+.Reef.Islands,Intercept]	max	3.21482
r_phylo_id[East.Futuna,Intercept]	max	2.77582
r_phylo_id[Efate,Intercept]	max	3.34596
r_phylo_id[Erromango,Intercept]	max	2.74574
r_phylo_id[Hawaii,Intercept]	max	3.73262
r_phylo_id[Hiu,Intercept]	max	3.26373
r_phylo_id[Kadavu,Intercept]	max	2.3389
r_phylo_id[Kanaky.(New.Caledonia.main.island),Intercept]	max	2.4503
r_phylo_id[Kapingamarangi,Intercept]	max	4.09709
r_phylo_id[Kosrae,Intercept]	max	2.18887
r_phylo_id[Laguas.yan.gåni,Intercept]	max	1.90074
r_phylo_id[Lau,Intercept]	max	2.27739
r_phylo_id[Lifou,Intercept]	max	2.40942
r_phylo_id[Loh-Toga,Intercept]	max	3.45257
r_phylo_id[Luangiua,Intercept]	max	2.69902
r_phylo_id[Maewo,Intercept]	max	3.05117
r_phylo_id[Malakula,Intercept]	max	3.57136
r_phylo_id[Mangareva,Intercept]	max	2.28695
r_phylo_id[Māngarongaro,Intercept]	max	2.88401
r_phylo_id[Mo-ava-mo-iki,Intercept]	max	3.08795
r_phylo_id[Mota,Intercept]	max	3.3711
r_phylo_id[Mota.Lava,Intercept]	max	3.49675
r_phylo_id[Nengone,Intercept]	max	2.6453
r_phylo_id[Niue,Intercept]	max	2.3743
r_phylo_id[Nukuoro,Intercept]	max	3.90212
r_phylo_id[Paama,Intercept]	max	3.07628
r_phylo_id[Palau,Intercept]	max	2.31694
r_phylo_id[Pentecost,Intercept]	max	3.14253
r_phylo_id[Pohnpei,Intercept]	max	2.58425
r_phylo_id[Pukapuka,Intercept]	max	3.10217
r_phylo_id[Raivavae,Intercept]	max	2.93225
r_phylo_id[Rakahanga-Manihiki,Intercept]	max	3.08213
r_phylo_id[Rapa.Nui,Intercept]	max	2.83064
r_phylo_id[Ratak.+.Rālik,Intercept]	max	2.13941
r_phylo_id[Rēkohou,Intercept]	max	2.95722
r_phylo_id[Rimatara,Intercept]	max	2.97369
r_phylo_id[Rotuma,Intercept]	max	3.18332
r_phylo_id[Rurutu,Intercept]	max	3.26622
r_phylo_id[Sāmoa,Intercept]	max	2.57186
r_phylo_id[Santo,Intercept]	max	3.28291
r_phylo_id[Tahiti,Intercept]	max	2.92629
r_phylo_id[Tanna,Intercept]	max	2.88855
r_phylo_id[Te.Henua.‘Enana,Intercept]	max	2.55167
r_phylo_id[Tikopia,Intercept]	max	2.81051
r_phylo_id[Tokelau,Intercept]	max	2.52737
r_phylo_id[Tonga,Intercept]	max	2.4371
r_phylo_id[Tuamotu,Intercept]	max	2.86105
r_phylo_id[Tungaru.+.Tuvalu,Intercept]	max	2.29117
r_phylo_id[Tupuai,Intercept]	max	2.63024
r_phylo_id[Ulithi.(greater),Intercept]	max	2.25424
r_phylo_id[Ureparapara,Intercept]	max	3.33251
r_phylo_id[Uvea.(Wallis),Intercept]	max	2.95871
r_phylo_id[Vanua.Lava,Intercept]	max	3.16605
r_phylo_id[Viti.Levu.+.Yasawa,Intercept]	max	3.28
r_phylo_id[Woleai,Intercept]	max	2.16368
r_phylo_id[Yap,Intercept]	max	2.94866
r_spatial_id[Ambae,Intercept]	max	1.3415
r_spatial_id[Ambrym,Intercept]	max	2.09871
r_spatial_id[Aneityum,Intercept]	max	1.6102
r_spatial_id[Anuta,Intercept]	max	1.70582
r_spatial_id[Aore,Intercept]	max	1.31612
r_spatial_id[Aotearoa,Intercept]	max	1.94462
r_spatial_id[Avaiki.Nui.(south),Intercept]	max	1.86708
r_spatial_id[Chuuk,Intercept]	max	1.70437
r_spatial_id[Duff.+.Reef.Islands,Intercept]	max	1.8264
r_spatial_id[East.Futuna,Intercept]	max	1.93846
r_spatial_id[Efate,Intercept]	max	1.77959
r_spatial_id[Erromango,Intercept]	max	1.84569
r_spatial_id[Hawaii,Intercept]	max	2.63238
r_spatial_id[Hiu,Intercept]	max	1.58175
r_spatial_id[Kadavu,Intercept]	max	1.64699
r_spatial_id[Kanaky.(New.Caledonia.main.island),Intercept]	max	1.64403
r_spatial_id[Kapingamarangi,Intercept]	max	1.61907
r_spatial_id[Kosrae,Intercept]	max	2.17049
r_spatial_id[Laguas.yan.gåni,Intercept]	max	1.35087
r_spatial_id[Lau,Intercept]	max	1.34013
r_spatial_id[Lifou,Intercept]	max	1.61774
r_spatial_id[Loh-Toga,Intercept]	max	1.0152
r_spatial_id[Luangiua,Intercept]	max	2.06396
r_spatial_id[Maewo,Intercept]	max	1.25438
r_spatial_id[Malakula,Intercept]	max	2.24131
r_spatial_id[Mangareva,Intercept]	max	1.98339
r_spatial_id[Māngarongaro,Intercept]	max	1.59402
r_spatial_id[Mo-ava-mo-iki,Intercept]	max	1.78246
r_spatial_id[Mota,Intercept]	max	1.64211
r_spatial_id[Mota.Lava,Intercept]	max	1.43373
r_spatial_id[Nengone,Intercept]	max	1.56127
r_spatial_id[Niue,Intercept]	max	2.02462
r_spatial_id[Nukuoro,Intercept]	max	1.91048
r_spatial_id[Paama,Intercept]	max	1.65465
r_spatial_id[Palau,Intercept]	max	1.3669
r_spatial_id[Pentecost,Intercept]	max	1.46203
r_spatial_id[Pohnpei,Intercept]	max	2.08692
r_spatial_id[Pukapuka,Intercept]	max	2.08116
r_spatial_id[Raivavae,Intercept]	max	1.76074
r_spatial_id[Rakahanga-Manihiki,Intercept]	max	1.66761
r_spatial_id[Rapa.Nui,Intercept]	max	1.99041
r_spatial_id[Ratak.+.Rālik,Intercept]	max	1.73383
r_spatial_id[Rēkohou,Intercept]	max	1.84488
r_spatial_id[Rimatara,Intercept]	max	1.72093
r_spatial_id[Rotuma,Intercept]	max	1.75265
r_spatial_id[Rurutu,Intercept]	max	1.91275
r_spatial_id[Sāmoa,Intercept]	max	1.70157
r_spatial_id[Santo,Intercept]	max	2.12637
r_spatial_id[Tahiti,Intercept]	max	2.04897
r_spatial_id[Tanna,Intercept]	max	2.38108
r_spatial_id[Te.Henua.‘Enana,Intercept]	max	1.73058
r_spatial_id[Tikopia,Intercept]	max	1.7506
r_spatial_id[Tokelau,Intercept]	max	2.26989
r_spatial_id[Tonga,Intercept]	max	1.75467
r_spatial_id[Tuamotu,Intercept]	max	1.88484
r_spatial_id[Tungaru.+.Tuvalu,Intercept]	max	1.55437
r_spatial_id[Tupuai,Intercept]	max	1.72224
r_spatial_id[Ulithi.(greater),Intercept]	max	1.64076
r_spatial_id[Ureparapara,Intercept]	max	1.88041
r_spatial_id[Uvea.(Wallis),Intercept]	max	1.85632
r_spatial_id[Vanua.Lava,Intercept]	max	1.52062
r_spatial_id[Viti.Levu.+.Yasawa,Intercept]	max	1.83931
r_spatial_id[Woleai,Intercept]	max	1.83438
r_spatial_id[Yap,Intercept]	max	1.54738
lprior	max	22.6221
lp__	max	-285.023
Intercept	straddle_zero	yes
environ_PC1	straddle_zero	yes
Shoreline	straddle_zero	yes
environ_PC2	straddle_zero	yes
environ_PC3	straddle_zero	yes
environ_PC1:Shoreline	straddle_zero	yes
Shoreline:environ_PC2	straddle_zero	yes
Shoreline:environ_PC3	straddle_zero	yes
moEA033	straddle_zero	yes
moSettlement_date_grouping_finer	straddle_zero	yes
moEA033:Shoreline	straddle_zero	yes
moSettlement_date_grouping_finer:Shoreline	straddle_zero	yes
sd_phylo_id__Intercept	straddle_zero	no
sd_spatial_id__Intercept	straddle_zero	no
simo_moEA0331[1]	straddle_zero	no
simo_moEA0331[2]	straddle_zero	no
simo_moEA0331[3]	straddle_zero	no
simo_moSettlement_date_grouping_finer1[1]	straddle_zero	no
simo_moSettlement_date_grouping_finer1[2]	straddle_zero	no
simo_moSettlement_date_grouping_finer1[3]	straddle_zero	no
simo_moSettlement_date_grouping_finer1[4]	straddle_zero	no
simo_moSettlement_date_grouping_finer1[5]	straddle_zero	no
simo_moSettlement_date_grouping_finer1[6]	straddle_zero	no
simo_moSettlement_date_grouping_finer1[7]	straddle_zero	no
simo_moSettlement_date_grouping_finer1[8]	straddle_zero	no
simo_moSettlement_date_grouping_finer1[9]	straddle_zero	no
simo_moSettlement_date_grouping_finer1[10]	straddle_zero	no
simo_moEA033:Shoreline1[1]	straddle_zero	no
simo_moEA033:Shoreline1[2]	straddle_zero	no
simo_moEA033:Shoreline1[3]	straddle_zero	no
simo_moSettlement_date_grouping_finer:Shoreline1[1]	straddle_zero	no
simo_moSettlement_date_grouping_finer:Shoreline1[2]	straddle_zero	no
simo_moSettlement_date_grouping_finer:Shoreline1[3]	straddle_zero	no
simo_moSettlement_date_grouping_finer:Shoreline1[4]	straddle_zero	no
simo_moSettlement_date_grouping_finer:Shoreline1[5]	straddle_zero	no
simo_moSettlement_date_grouping_finer:Shoreline1[6]	straddle_zero	no
simo_moSettlement_date_grouping_finer:Shoreline1[7]	straddle_zero	no
simo_moSettlement_date_grouping_finer:Shoreline1[8]	straddle_zero	no
simo_moSettlement_date_grouping_finer:Shoreline1[9]	straddle_zero	no
simo_moSettlement_date_grouping_finer:Shoreline1[10]	straddle_zero	no
r_phylo_id[Ambae,Intercept]	straddle_zero	yes
r_phylo_id[Ambrym,Intercept]	straddle_zero	yes
r_phylo_id[Aneityum,Intercept]	straddle_zero	yes
r_phylo_id[Anuta,Intercept]	straddle_zero	yes
r_phylo_id[Aore,Intercept]	straddle_zero	yes
r_phylo_id[Aotearoa,Intercept]	straddle_zero	yes
r_phylo_id[Avaiki.Nui.(south),Intercept]	straddle_zero	yes
r_phylo_id[Chuuk,Intercept]	straddle_zero	yes
r_phylo_id[Duff.+.Reef.Islands,Intercept]	straddle_zero	yes
r_phylo_id[East.Futuna,Intercept]	straddle_zero	yes
r_phylo_id[Efate,Intercept]	straddle_zero	yes
r_phylo_id[Erromango,Intercept]	straddle_zero	yes
r_phylo_id[Hawaii,Intercept]	straddle_zero	yes
r_phylo_id[Hiu,Intercept]	straddle_zero	yes
r_phylo_id[Kadavu,Intercept]	straddle_zero	yes
r_phylo_id[Kanaky.(New.Caledonia.main.island),Intercept]	straddle_zero	yes
r_phylo_id[Kapingamarangi,Intercept]	straddle_zero	yes
r_phylo_id[Kosrae,Intercept]	straddle_zero	yes
r_phylo_id[Laguas.yan.gåni,Intercept]	straddle_zero	yes
r_phylo_id[Lau,Intercept]	straddle_zero	yes
r_phylo_id[Lifou,Intercept]	straddle_zero	yes
r_phylo_id[Loh-Toga,Intercept]	straddle_zero	yes
r_phylo_id[Luangiua,Intercept]	straddle_zero	yes
r_phylo_id[Maewo,Intercept]	straddle_zero	yes
r_phylo_id[Malakula,Intercept]	straddle_zero	yes
r_phylo_id[Mangareva,Intercept]	straddle_zero	yes
r_phylo_id[Māngarongaro,Intercept]	straddle_zero	yes
r_phylo_id[Mo-ava-mo-iki,Intercept]	straddle_zero	yes
r_phylo_id[Mota,Intercept]	straddle_zero	yes
r_phylo_id[Mota.Lava,Intercept]	straddle_zero	yes
r_phylo_id[Nengone,Intercept]	straddle_zero	yes
r_phylo_id[Niue,Intercept]	straddle_zero	yes
r_phylo_id[Nukuoro,Intercept]	straddle_zero	yes
r_phylo_id[Paama,Intercept]	straddle_zero	yes
r_phylo_id[Palau,Intercept]	straddle_zero	yes
r_phylo_id[Pentecost,Intercept]	straddle_zero	yes
r_phylo_id[Pohnpei,Intercept]	straddle_zero	yes
r_phylo_id[Pukapuka,Intercept]	straddle_zero	yes
r_phylo_id[Raivavae,Intercept]	straddle_zero	yes
r_phylo_id[Rakahanga-Manihiki,Intercept]	straddle_zero	yes
r_phylo_id[Rapa.Nui,Intercept]	straddle_zero	yes
r_phylo_id[Ratak.+.Rālik,Intercept]	straddle_zero	yes
r_phylo_id[Rēkohou,Intercept]	straddle_zero	yes
r_phylo_id[Rimatara,Intercept]	straddle_zero	yes
r_phylo_id[Rotuma,Intercept]	straddle_zero	yes
r_phylo_id[Rurutu,Intercept]	straddle_zero	yes
r_phylo_id[Sāmoa,Intercept]	straddle_zero	yes
r_phylo_id[Santo,Intercept]	straddle_zero	yes
r_phylo_id[Tahiti,Intercept]	straddle_zero	yes
r_phylo_id[Tanna,Intercept]	straddle_zero	yes
r_phylo_id[Te.Henua.‘Enana,Intercept]	straddle_zero	yes
r_phylo_id[Tikopia,Intercept]	straddle_zero	yes
r_phylo_id[Tokelau,Intercept]	straddle_zero	yes
r_phylo_id[Tonga,Intercept]	straddle_zero	yes
r_phylo_id[Tuamotu,Intercept]	straddle_zero	yes
r_phylo_id[Tungaru.+.Tuvalu,Intercept]	straddle_zero	yes
r_phylo_id[Tupuai,Intercept]	straddle_zero	yes
r_phylo_id[Ulithi.(greater),Intercept]	straddle_zero	yes
r_phylo_id[Ureparapara,Intercept]	straddle_zero	yes
r_phylo_id[Uvea.(Wallis),Intercept]	straddle_zero	yes
r_phylo_id[Vanua.Lava,Intercept]	straddle_zero	yes
r_phylo_id[Viti.Levu.+.Yasawa,Intercept]	straddle_zero	yes
r_phylo_id[Woleai,Intercept]	straddle_zero	yes
r_phylo_id[Yap,Intercept]	straddle_zero	yes
r_spatial_id[Ambae,Intercept]	straddle_zero	yes
r_spatial_id[Ambrym,Intercept]	straddle_zero	yes
r_spatial_id[Aneityum,Intercept]	straddle_zero	yes
r_spatial_id[Anuta,Intercept]	straddle_zero	yes
r_spatial_id[Aore,Intercept]	straddle_zero	yes
r_spatial_id[Aotearoa,Intercept]	straddle_zero	yes
r_spatial_id[Avaiki.Nui.(south),Intercept]	straddle_zero	yes
r_spatial_id[Chuuk,Intercept]	straddle_zero	yes
r_spatial_id[Duff.+.Reef.Islands,Intercept]	straddle_zero	yes
r_spatial_id[East.Futuna,Intercept]	straddle_zero	yes
r_spatial_id[Efate,Intercept]	straddle_zero	yes
r_spatial_id[Erromango,Intercept]	straddle_zero	yes
r_spatial_id[Hawaii,Intercept]	straddle_zero	yes
r_spatial_id[Hiu,Intercept]	straddle_zero	yes
r_spatial_id[Kadavu,Intercept]	straddle_zero	yes
r_spatial_id[Kanaky.(New.Caledonia.main.island),Intercept]	straddle_zero	yes
r_spatial_id[Kapingamarangi,Intercept]	straddle_zero	yes
r_spatial_id[Kosrae,Intercept]	straddle_zero	yes
r_spatial_id[Laguas.yan.gåni,Intercept]	straddle_zero	yes
r_spatial_id[Lau,Intercept]	straddle_zero	yes
r_spatial_id[Lifou,Intercept]	straddle_zero	yes
r_spatial_id[Loh-Toga,Intercept]	straddle_zero	yes
r_spatial_id[Luangiua,Intercept]	straddle_zero	yes
r_spatial_id[Maewo,Intercept]	straddle_zero	yes
r_spatial_id[Malakula,Intercept]	straddle_zero	yes
r_spatial_id[Mangareva,Intercept]	straddle_zero	yes
r_spatial_id[Māngarongaro,Intercept]	straddle_zero	yes
r_spatial_id[Mo-ava-mo-iki,Intercept]	straddle_zero	yes
r_spatial_id[Mota,Intercept]	straddle_zero	yes
r_spatial_id[Mota.Lava,Intercept]	straddle_zero	yes
r_spatial_id[Nengone,Intercept]	straddle_zero	yes
r_spatial_id[Niue,Intercept]	straddle_zero	yes
r_spatial_id[Nukuoro,Intercept]	straddle_zero	yes
r_spatial_id[Paama,Intercept]	straddle_zero	yes
r_spatial_id[Palau,Intercept]	straddle_zero	yes
r_spatial_id[Pentecost,Intercept]	straddle_zero	yes
r_spatial_id[Pohnpei,Intercept]	straddle_zero	yes
r_spatial_id[Pukapuka,Intercept]	straddle_zero	yes
r_spatial_id[Raivavae,Intercept]	straddle_zero	yes
r_spatial_id[Rakahanga-Manihiki,Intercept]	straddle_zero	yes
r_spatial_id[Rapa.Nui,Intercept]	straddle_zero	yes
r_spatial_id[Ratak.+.Rālik,Intercept]	straddle_zero	yes
r_spatial_id[Rēkohou,Intercept]	straddle_zero	yes
r_spatial_id[Rimatara,Intercept]	straddle_zero	yes
r_spatial_id[Rotuma,Intercept]	straddle_zero	yes
r_spatial_id[Rurutu,Intercept]	straddle_zero	yes
r_spatial_id[Sāmoa,Intercept]	straddle_zero	yes
r_spatial_id[Santo,Intercept]	straddle_zero	yes
r_spatial_id[Tahiti,Intercept]	straddle_zero	yes
r_spatial_id[Tanna,Intercept]	straddle_zero	yes
r_spatial_id[Te.Henua.‘Enana,Intercept]	straddle_zero	yes
r_spatial_id[Tikopia,Intercept]	straddle_zero	yes
r_spatial_id[Tokelau,Intercept]	straddle_zero	yes
r_spatial_id[Tonga,Intercept]	straddle_zero	yes
r_spatial_id[Tuamotu,Intercept]	straddle_zero	yes
r_spatial_id[Tungaru.+.Tuvalu,Intercept]	straddle_zero	yes
r_spatial_id[Tupuai,Intercept]	straddle_zero	yes
r_spatial_id[Ulithi.(greater),Intercept]	straddle_zero	yes
r_spatial_id[Ureparapara,Intercept]	straddle_zero	yes
r_spatial_id[Uvea.(Wallis),Intercept]	straddle_zero	yes
r_spatial_id[Vanua.Lava,Intercept]	straddle_zero	yes
r_spatial_id[Viti.Levu.+.Yasawa,Intercept]	straddle_zero	yes
r_spatial_id[Woleai,Intercept]	straddle_zero	yes
r_spatial_id[Yap,Intercept]	straddle_zero	yes
lprior	straddle_zero	no
lp__	straddle_zero	no
Intercept	Estimate	0.256421285271184
environ_PC1	Estimate	-0.212190501074218
Shoreline	Estimate	0.282936169391899
environ_PC2	Estimate	0.0955844527034991
environ_PC3	Estimate	0.0783119912170517
environ_PC1:Shoreline	Estimate	-0.0205052003381442
Shoreline:environ_PC2	Estimate	-0.285701872380764
Shoreline:environ_PC3	Estimate	0.157349643193647
moEA033	Estimate	-0.454029838903436
moSettlement_date_grouping_finer	Estimate	0.0782013914730636
moEA033:Shoreline	Estimate	-0.391593604966725
moSettlement_date_grouping_finer:Shoreline	Estimate	0.0955120798851484
Intercept	Est.Error	0.601633908964544
environ_PC1	Est.Error	0.254481578596443
Shoreline	Est.Error	0.466194424434069
environ_PC2	Est.Error	0.259897991386529
environ_PC3	Est.Error	0.177176584886006
environ_PC1:Shoreline	Est.Error	0.207358682989119
Shoreline:environ_PC2	Est.Error	0.232883340009188
Shoreline:environ_PC3	Est.Error	0.198194446539829
moEA033	Est.Error	0.288702181574684
moSettlement_date_grouping_finer	Est.Error	0.063208041760606
moEA033:Shoreline	Est.Error	0.238683477317395
moSettlement_date_grouping_finer:Shoreline	Est.Error	0.0499873343937483
Intercept	l-95% CI	-0.9499323
environ_PC1	l-95% CI	-0.706617725
Shoreline	l-95% CI	-0.63343195
environ_PC2	l-95% CI	-0.4130627
environ_PC3	l-95% CI	-0.270023425
environ_PC1:Shoreline	l-95% CI	-0.4213963
Shoreline:environ_PC2	l-95% CI	-0.7286377
Shoreline:environ_PC3	l-95% CI	-0.245488425
moEA033	l-95% CI	-1.1041405
moSettlement_date_grouping_finer	l-95% CI	-0.048396945
moEA033:Shoreline	l-95% CI	-0.9143947
moSettlement_date_grouping_finer:Shoreline	l-95% CI	0.00257167425000003
Intercept	u-95% CI	1.4320415
environ_PC1	u-95% CI	0.2917068
Shoreline	u-95% CI	1.204422
environ_PC2	u-95% CI	0.609103775
environ_PC3	u-95% CI	0.425426175
environ_PC1:Shoreline	u-95% CI	0.393904175
Shoreline:environ_PC2	u-95% CI	0.188803425
Shoreline:environ_PC3	u-95% CI	0.532048225
moEA033	u-95% CI	0.0240288399999997
moSettlement_date_grouping_finer	u-95% CI	0.201394125
moEA033:Shoreline	u-95% CI	0.0316713249999998
moSettlement_date_grouping_finer:Shoreline	u-95% CI	0.199248125
Intercept	Rhat	0.999999530871419
environ_PC1	Rhat	1.00004996416628
Shoreline	Rhat	1.0000008031475
environ_PC2	Rhat	1.00008918041276
environ_PC3	Rhat	1.00001328420529
environ_PC1:Shoreline	Rhat	1.00007048670347
Shoreline:environ_PC2	Rhat	1.00004982249473
Shoreline:environ_PC3	Rhat	1.00002002157468
moEA033	Rhat	1.00010130129791
moSettlement_date_grouping_finer	Rhat	1.00007891656932
moEA033:Shoreline	Rhat	1.00003451114651
moSettlement_date_grouping_finer:Shoreline	Rhat	0.999996307213282
Intercept	Bulk_ESS	63898.4620256302
environ_PC1	Bulk_ESS	54544.6547011984
Shoreline	Bulk_ESS	58606.9944958276
environ_PC2	Bulk_ESS	48494.0768320063
environ_PC3	Bulk_ESS	77441.3698317467
environ_PC1:Shoreline	Bulk_ESS	48291.7046939593
Shoreline:environ_PC2	Bulk_ESS	46633.7200036752
Shoreline:environ_PC3	Bulk_ESS	62427.7389688032
moEA033	Bulk_ESS	54220.5605425142
moSettlement_date_grouping_finer	Bulk_ESS	54123.9990016535
moEA033:Shoreline	Bulk_ESS	62853.6891214721
moSettlement_date_grouping_finer:Shoreline	Bulk_ESS	74857.1898900298
Intercept	Tail_ESS	70195.8603595442
environ_PC1	Tail_ESS	73352.1127934777
Shoreline	Tail_ESS	69869.4526766126
environ_PC2	Tail_ESS	69956.8333422393
environ_PC3	Tail_ESS	82961.6720235558
environ_PC1:Shoreline	Tail_ESS	69663.8971867886
Shoreline:environ_PC2	Tail_ESS	65216.4531196086
Shoreline:environ_PC3	Tail_ESS	72498.7517787355
moEA033	Tail_ESS	52145.1562129279
moSettlement_date_grouping_finer	Tail_ESS	71342.3787991877
moEA033:Shoreline	Tail_ESS	58875.8749957762
moSettlement_date_grouping_finer:Shoreline	Tail_ESS	70158.1973040437
Intercept	straddle_zero_95	yes
environ_PC1	straddle_zero_95	yes
Shoreline	straddle_zero_95	yes
environ_PC2	straddle_zero_95	yes
environ_PC3	straddle_zero_95	yes
environ_PC1:Shoreline	straddle_zero_95	yes
Shoreline:environ_PC2	straddle_zero_95	yes
Shoreline:environ_PC3	straddle_zero_95	yes
moEA033	straddle_zero_95	yes
moSettlement_date_grouping_finer	straddle_zero_95	yes
moEA033:Shoreline	straddle_zero_95	yes
moSettlement_date_grouping_finer:Shoreline	straddle_zero_95	no
